
[!] Lettura batch da file: trace_results_app09c_20260318_214345/trace_colonne.txt

================== SCHEDULATORE CRONOLOGICO ==================
TEMPO (s)       | EVENTO
2376.704734     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 50.096000 ms)
2376.704873     | [DISPATCH] Task Activity_2 prende la CPU
2376.704920     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 50.143000 ms)
2376.705059     | [DISPATCH] Task Activity_2 prende la CPU
2376.705216     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 50.300000 ms)
2376.705368     | [DISPATCH] Task Activity_2 prende la CPU
2376.705420     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 50.352000 ms)
2376.705560     | [DISPATCH] Task Activity_2 prende la CPU
2376.705631     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 50.423000 ms)
2376.705795     | [DISPATCH] Task Activity_2 prende la CPU
2376.705842     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 50.470000 ms)
2376.705990     | [DISPATCH] Task Activity_2 prende la CPU
2376.706158     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 50.638000 ms)
2376.706295     | [DISPATCH] Task Activity_2 prende la CPU
2376.706341     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 50.684000 ms)
2376.706470     | [DISPATCH] Task Activity_2 prende la CPU
2376.706655     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 50.869000 ms)
2376.706793     | [DISPATCH] Task Activity_2 prende la CPU
2376.706974     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 51.050000 ms)
2376.707107     | [DISPATCH] Task Activity_2 prende la CPU
2376.707154     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 51.097000 ms)
2376.707301     | [DISPATCH] Task Activity_2 prende la CPU
2376.707394     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 51.190000 ms)
2376.707551     | [DISPATCH] Task Activity_2 prende la CPU
2376.707598     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 51.237000 ms)
2376.707738     | [DISPATCH] Task Activity_2 prende la CPU
2376.707920     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 51.419000 ms)
2376.708056     | [DISPATCH] Task Activity_2 prende la CPU
2376.708197     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 51.560000 ms)
2376.708348     | [DISPATCH] Task Activity_2 prende la CPU
2376.708395     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 51.607000 ms)
2376.708623     | [DISPATCH] Task Activity_2 prende la CPU
2376.708695     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 51.679000 ms)
2376.708861     | [DISPATCH] Task Activity_2 prende la CPU
2376.708908     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 51.726000 ms)
2376.709042     | [DISPATCH] Task Activity_2 prende la CPU
2376.709389     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 52.073000 ms)
2376.709540     | [DISPATCH] Task Activity_2 prende la CPU
2376.709587     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 52.120000 ms)
2376.709729     | [DISPATCH] Task Activity_2 prende la CPU
2376.709948     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 52.339000 ms)
2376.710082     | [DISPATCH] Task Activity_2 prende la CPU
2376.710129     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 52.386000 ms)
2376.710291     | [DISPATCH] Task Activity_2 prende la CPU
2376.710432     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 52.527000 ms)
2376.710567     | [DISPATCH] Task Activity_2 prende la CPU
2376.710614     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 52.574000 ms)
2376.710752     | [DISPATCH] Task Activity_2 prende la CPU
2376.710934     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 52.756000 ms)
2376.711075     | [DISPATCH] Task Activity_2 prende la CPU
2376.711143     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 52.824000 ms)
2376.711277     | [DISPATCH] Task Activity_2 prende la CPU
2376.711323     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 52.870000 ms)
2376.711488     | [DISPATCH] Task Activity_2 prende la CPU
2376.711711     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 53.093000 ms)
2376.711845     | [DISPATCH] Task Activity_2 prende la CPU
2376.711891     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 53.139000 ms)
2376.712024     | [DISPATCH] Task Activity_2 prende la CPU
2376.712307     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 53.422000 ms)
2376.712445     | [DISPATCH] Task Activity_2 prende la CPU
2376.712491     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 53.468000 ms)
2376.712625     | [DISPATCH] Task Activity_2 prende la CPU
2376.712780     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 53.623000 ms)
2376.712914     | [DISPATCH] Task Activity_2 prende la CPU
2376.712960     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 53.669000 ms)
2376.713097     | [DISPATCH] Task Activity_2 prende la CPU
2376.713207     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 53.779000 ms)
2376.713340     | [DISPATCH] Task Activity_2 prende la CPU
2376.713386     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 53.825000 ms)
2376.713533     | [DISPATCH] Task Activity_2 prende la CPU
2376.713683     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 53.975000 ms)
2376.713817     | [DISPATCH] Task Activity_2 prende la CPU
2376.714036     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 54.194000 ms)
2376.714193     | [DISPATCH] Task Activity_2 prende la CPU
2376.714347     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 54.348000 ms)
2376.714508     | [DISPATCH] Task Activity_2 prende la CPU
2376.714554     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 54.394000 ms)
2376.714702     | [DISPATCH] Task Activity_2 prende la CPU
2376.714795     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 54.487000 ms)
2376.714949     | [DISPATCH] Task Activity_2 prende la CPU
2376.715016     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 54.554000 ms)
2376.715152     | [DISPATCH] Task Activity_2 prende la CPU
2376.715199     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 54.601000 ms)
2376.715336     | [DISPATCH] Task Activity_2 prende la CPU
2376.715539     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 54.804000 ms)
2376.715693     | [DISPATCH] Task Activity_2 prende la CPU
2376.715739     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 54.850000 ms)
2376.715874     | [DISPATCH] Task Activity_2 prende la CPU
2376.716098     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 55.074000 ms)
2376.716207     | [DISPATCH] Task Activity_2 prende la CPU
2376.716812     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 55.679000 ms)
2376.716947     | [DISPATCH] Task Activity_2 prende la CPU
2376.716993     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 55.725000 ms)
2376.717132     | [DISPATCH] Task Activity_2 prende la CPU
2376.717318     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 55.911000 ms)
2376.717475     | [DISPATCH] Task Activity_2 prende la CPU
2376.717521     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 55.957000 ms)
2376.717662     | [DISPATCH] Task Activity_2 prende la CPU
2376.717771     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 56.066000 ms)
2376.717908     | [DISPATCH] Task Activity_2 prende la CPU
2376.717954     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 56.112000 ms)
2376.718098     | [DISPATCH] Task Activity_2 prende la CPU
2376.718273     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 56.287000 ms)
2376.718427     | [DISPATCH] Task Activity_2 prende la CPU
2376.718473     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 56.333000 ms)
2376.718643     | [DISPATCH] Task Activity_2 prende la CPU
2376.718786     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 56.476000 ms)
2376.718957     | [DISPATCH] Task Activity_2 prende la CPU
2376.719161     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 56.680000 ms)
2376.719294     | [DISPATCH] Task Activity_2 prende la CPU
2376.719342     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 56.728000 ms)
2376.719495     | [DISPATCH] Task Activity_2 prende la CPU
2376.721156     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 58.389000 ms)
2376.721266     | [DISPATCH] Task Activity_2 prende la CPU
2376.723124     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 60.247000 ms)
2376.723292     | [DISPATCH] Task Activity_2 prende la CPU
2376.723339     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 60.294000 ms)
2376.723516     | [DISPATCH] Task Activity_2 prende la CPU
2376.723663     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 60.441000 ms)
2376.723838     | [DISPATCH] Task Activity_2 prende la CPU
2376.723884     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 60.487000 ms)
2376.724038     | [DISPATCH] Task Activity_2 prende la CPU
2376.725109     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 61.558000 ms)
2376.725239     | [DISPATCH] Task Activity_2 prende la CPU
2376.743401     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 79.720000 ms)
2376.743411     | [DISPATCH] Task Activity_2 prende la CPU
2376.871346     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 207.655000 ms)
2376.871401     | [DISPATCH] Task Activity_2 prende la CPU
2376.923962     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 260.216000 ms)
2376.924272     | [DISPATCH] Task Activity_2 prende la CPU
2377.026345     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 362.289000 ms)
2377.026640     | [DISPATCH] Task Activity_2 prende la CPU
2377.127238     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 462.887000 ms)
2377.127247     | [DISPATCH] Task Activity_2 prende la CPU
2377.128758     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 464.398000 ms)
2377.128920     | [DISPATCH] Task Activity_2 prende la CPU
2377.151227     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 486.705000 ms)
2377.151233     | [DISPATCH] Task Activity_2 prende la CPU
2377.205206     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 540.678000 ms)
2377.205229     | [DISPATCH] Task Activity_2 prende la CPU
2377.231175     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 566.624000 ms)
2377.231471     | [DISPATCH] Task Activity_2 prende la CPU
2377.255185     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 590.338000 ms)
2377.255198     | [DISPATCH] Task Activity_2 prende la CPU
2377.319156     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 654.296000 ms)
2377.319171     | [DISPATCH] Task Activity_2 prende la CPU
2377.333577     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 668.702000 ms)
2377.333821     | [DISPATCH] Task Activity_2 prende la CPU
2377.383129     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 718.010000 ms)
2377.383136     | [DISPATCH] Task Activity_2 prende la CPU
2377.435958     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 770.832000 ms)
2377.436249     | [DISPATCH] Task Activity_2 prende la CPU
2377.441226     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 775.809000 ms)
2377.441303     | [DISPATCH] Task Activity_2 prende la CPU
2377.441653     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 776.159000 ms)
2377.441883     | [DISPATCH] Task Activity_2 prende la CPU
2377.442044     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 776.320000 ms)
2377.442317     | [DISPATCH] Task Activity_2 prende la CPU
2377.442900     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 776.903000 ms)
2377.443162     | [DISPATCH] Task Activity_2 prende la CPU
2377.451146     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 784.887000 ms)
2377.451841     | [DISPATCH] Task Activity_2 prende la CPU
2377.481414     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 814.460000 ms)
2377.481696     | [DISPATCH] Task Activity_2 prende la CPU
2377.538355     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 871.119000 ms)
2377.538595     | [DISPATCH] Task Activity_2 prende la CPU
2377.652356     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 984.880000 ms)
2377.652591     | [DISPATCH] Task Activity_2 prende la CPU
2377.652986     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 985.275000 ms)
2377.653211     | [DISPATCH] Task Activity_2 prende la CPU
2377.712263     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1044.327000 ms)
2377.712404     | [DISPATCH] Task Activity_2 prende la CPU
2377.714100     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1046.023000 ms)
2377.714244     | [DISPATCH] Task Activity_2 prende la CPU
2377.714411     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1046.190000 ms)
2377.714548     | [DISPATCH] Task Activity_2 prende la CPU
2377.714604     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1046.246000 ms)
2377.714753     | [DISPATCH] Task Activity_2 prende la CPU
2377.714886     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1046.379000 ms)
2377.715051     | [DISPATCH] Task Activity_2 prende la CPU
2377.715096     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1046.424000 ms)
2377.715245     | [DISPATCH] Task Activity_2 prende la CPU
2377.715291     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1046.470000 ms)
2377.715435     | [DISPATCH] Task Activity_2 prende la CPU
2377.715497     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1046.532000 ms)
2377.715634     | [DISPATCH] Task Activity_2 prende la CPU
2377.715681     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1046.579000 ms)
2377.715834     | [DISPATCH] Task Activity_2 prende la CPU
2377.715903     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1046.648000 ms)
2377.716039     | [DISPATCH] Task Activity_2 prende la CPU
2377.716301     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1046.910000 ms)
2377.716438     | [DISPATCH] Task Activity_2 prende la CPU
2377.716484     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1046.956000 ms)
2377.716644     | [DISPATCH] Task Activity_2 prende la CPU
2377.716714     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1047.026000 ms)
2377.716848     | [DISPATCH] Task Activity_2 prende la CPU
2377.716895     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1047.073000 ms)
2377.717091     | [DISPATCH] Task Activity_2 prende la CPU
2377.717138     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1047.120000 ms)
2377.717280     | [DISPATCH] Task Activity_2 prende la CPU
2377.717327     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1047.167000 ms)
2377.717470     | [DISPATCH] Task Activity_2 prende la CPU
2377.717653     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1047.350000 ms)
2377.717799     | [DISPATCH] Task Activity_2 prende la CPU
2377.717845     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1047.396000 ms)
2377.717983     | [DISPATCH] Task Activity_2 prende la CPU
2377.718115     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1047.528000 ms)
2377.718252     | [DISPATCH] Task Activity_2 prende la CPU
2377.718298     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1047.574000 ms)
2377.718456     | [DISPATCH] Task Activity_2 prende la CPU
2377.718777     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1047.895000 ms)
2377.718911     | [DISPATCH] Task Activity_2 prende la CPU
2377.718957     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1047.941000 ms)
2377.719115     | [DISPATCH] Task Activity_2 prende la CPU
2377.719292     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1048.118000 ms)
2377.719427     | [DISPATCH] Task Activity_2 prende la CPU
2377.719494     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1048.185000 ms)
2377.719637     | [DISPATCH] Task Activity_2 prende la CPU
2377.719708     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1048.256000 ms)
2377.719843     | [DISPATCH] Task Activity_2 prende la CPU
2377.719889     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1048.302000 ms)
