
[!] In attesa dello stream /sys/kernel/debug/tracing/trace_pipe...

================== SCHEDULATORE CRONOLOGICO ==================
TEMPO (s)       | EVENTO
2233.398342     | [DISPATCH] Task Activity_1 prende la CPU
2233.398390     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1954.376000 ms)
2233.398790     | [DISPATCH] Task Activity_1 prende la CPU
2233.398848     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1954.434000 ms)
2233.399008     | [DISPATCH] Task Activity_1 prende la CPU
2233.399056     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1954.482000 ms)
2233.399305     | [DISPATCH] Task Activity_1 prende la CPU
2233.399587     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1954.764000 ms)
2233.399742     | [DISPATCH] Task Activity_1 prende la CPU
2233.399789     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1954.811000 ms)
2233.400041     | [DISPATCH] Task Activity_1 prende la CPU
2233.400098     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1954.868000 ms)
2233.400256     | [DISPATCH] Task Activity_1 prende la CPU
2233.400303     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1954.915000 ms)
2233.400665     | [DISPATCH] Task Activity_1 prende la CPU
2233.400723     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1954.973000 ms)
2233.400879     | [DISPATCH] Task Activity_1 prende la CPU
2233.400927     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1955.021000 ms)
2233.401180     | [DISPATCH] Task Activity_1 prende la CPU
2233.401238     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1955.079000 ms)
2233.401395     | [DISPATCH] Task Activity_1 prende la CPU
2233.401445     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1955.129000 ms)
2233.401787     | [DISPATCH] Task Activity_1 prende la CPU
2233.402818     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1956.160000 ms)
2233.402983     | [DISPATCH] Task Activity_1 prende la CPU
2233.403030     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1956.207000 ms)
2233.403294     | [DISPATCH] Task Activity_1 prende la CPU
2233.403351     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1956.264000 ms)
2233.403509     | [DISPATCH] Task Activity_1 prende la CPU
2233.403562     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1956.317000 ms)
2233.403829     | [DISPATCH] Task Activity_1 prende la CPU
2233.403887     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1956.375000 ms)
2233.404047     | [DISPATCH] Task Activity_1 prende la CPU
2233.404104     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1956.432000 ms)
2233.404425     | [DISPATCH] Task Activity_1 prende la CPU
2233.404482     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1956.489000 ms)
2233.404719     | [DISPATCH] Task Activity_1 prende la CPU
2233.404776     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1956.546000 ms)
2233.404932     | [DISPATCH] Task Activity_1 prende la CPU
2233.405174     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1956.788000 ms)
2233.405399     | [DISPATCH] Task Activity_1 prende la CPU
2233.405503     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1956.892000 ms)
2233.405679     | [DISPATCH] Task Activity_1 prende la CPU
2233.405729     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1956.942000 ms)
2233.406088     | [DISPATCH] Task Activity_1 prende la CPU
2233.406146     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.000000 ms)
2233.406295     | [DISPATCH] Task Activity_1 prende la CPU
2233.406342     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.047000 ms)
2233.406771     | [DISPATCH] Task Activity_1 prende la CPU
2233.406830     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.106000 ms)
2233.406988     | [DISPATCH] Task Activity_1 prende la CPU
2233.407035     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.153000 ms)
2233.407330     | [DISPATCH] Task Activity_1 prende la CPU
2233.407387     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.210000 ms)
2233.407566     | [DISPATCH] Task Activity_1 prende la CPU
2233.407829     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.473000 ms)
2233.408155     | [DISPATCH] Task Activity_1 prende la CPU
2233.408262     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.580000 ms)
2233.408476     | [DISPATCH] Task Activity_1 prende la CPU
2233.408532     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.636000 ms)
2233.408708     | [DISPATCH] Task Activity_1 prende la CPU
2233.408756     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.684000 ms)
2233.408972     | [DISPATCH] Task Activity_1 prende la CPU
2233.409029     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.741000 ms)
2233.409185     | [DISPATCH] Task Activity_1 prende la CPU
2233.409233     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.789000 ms)
2233.409475     | [DISPATCH] Task Activity_1 prende la CPU
2233.409527     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.841000 ms)
2233.409847     | [DISPATCH] Task Activity_1 prende la CPU
2233.409961     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1957.955000 ms)
2233.410118     | [DISPATCH] Task Activity_1 prende la CPU
2233.410165     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.002000 ms)
2233.410417     | [DISPATCH] Task Activity_1 prende la CPU
2233.410475     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.060000 ms)
2233.410652     | [DISPATCH] Task Activity_1 prende la CPU
2233.410700     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.108000 ms)
2233.410959     | [DISPATCH] Task Activity_1 prende la CPU
2233.411017     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.166000 ms)
2233.411174     | [DISPATCH] Task Activity_1 prende la CPU
2233.411221     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.213000 ms)
2233.411552     | [DISPATCH] Task Activity_1 prende la CPU
2233.411605     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.266000 ms)
2233.411762     | [DISPATCH] Task Activity_1 prende la CPU
2233.411810     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.314000 ms)
2233.412209     | [DISPATCH] Task Activity_1 prende la CPU
2233.412262     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.367000 ms)
2233.412420     | [DISPATCH] Task Activity_1 prende la CPU
2233.412468     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.415000 ms)
2233.412677     | [DISPATCH] Task Activity_1 prende la CPU
2233.412724     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.462000 ms)
2233.412936     | [DISPATCH] Task Activity_1 prende la CPU
2233.412992     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.518000 ms)
2233.413153     | [DISPATCH] Task Activity_1 prende la CPU
2233.413204     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.569000 ms)
2233.413458     | [DISPATCH] Task Activity_1 prende la CPU
2233.413516     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.627000 ms)
2233.413700     | [DISPATCH] Task Activity_1 prende la CPU
2233.413748     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.675000 ms)
2233.414034     | [DISPATCH] Task Activity_1 prende la CPU
2233.414085     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1958.726000 ms)
2233.414331     | [DISPATCH] Task Activity_1 prende la CPU
2233.414817     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1959.212000 ms)
2233.414973     | [DISPATCH] Task Activity_1 prende la CPU
2233.415020     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1959.259000 ms)
2233.415354     | [DISPATCH] Task Activity_1 prende la CPU
2233.415411     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1959.316000 ms)
2233.415588     | [DISPATCH] Task Activity_1 prende la CPU
2233.415636     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1959.364000 ms)
2233.415916     | [DISPATCH] Task Activity_1 prende la CPU
2233.415974     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1959.422000 ms)
2233.416130     | [DISPATCH] Task Activity_1 prende la CPU
2233.416177     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1959.469000 ms)
2233.416482     | [DISPATCH] Task Activity_1 prende la CPU
2233.416539     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1959.526000 ms)
2233.416717     | [DISPATCH] Task Activity_1 prende la CPU
2233.416764     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1959.573000 ms)
2233.417045     | [DISPATCH] Task Activity_1 prende la CPU
2233.417169     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1959.697000 ms)
2233.417326     | [DISPATCH] Task Activity_1 prende la CPU
2233.417373     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1959.744000 ms)
2233.417633     | [DISPATCH] Task Activity_1 prende la CPU
2233.419154     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1961.265000 ms)
2233.419285     | [DISPATCH] Task Activity_1 prende la CPU
2233.422250     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1964.230000 ms)
2233.422407     | [DISPATCH] Task Activity_1 prende la CPU
2233.422463     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1964.286000 ms)
2233.422675     | [DISPATCH] Task Activity_1 prende la CPU
2233.422852     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1964.463000 ms)
2233.423016     | [DISPATCH] Task Activity_1 prende la CPU
2233.423062     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1964.509000 ms)
2233.423235     | [DISPATCH] Task Activity_1 prende la CPU
2233.424215     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1965.489000 ms)
2233.424356     | [DISPATCH] Task Activity_1 prende la CPU
2233.427561     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1968.694000 ms)
2233.427623     | [DISPATCH] Task Activity_1 prende la CPU
2233.485385     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2026.456000 ms)
2233.485395     | [DISPATCH] Task Activity_1 prende la CPU
2233.485445     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2026.506000 ms)
2233.955668     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1013.781000 ms)
2233.955705     | [DISPATCH] Task Activity_2 prende la CPU
2233.989660     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1047.736000 ms)
2233.989760     | [DISPATCH] Task Activity_2 prende la CPU
2234.062710     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1120.686000 ms)
2234.062717     | [DISPATCH] Task Activity_2 prende la CPU
2234.062762     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1120.731000 ms)
2234.605930     | [DISPATCH] Task Activity_2 prende la CPU
2235.005624     | [DISPATCH] Task Activity_1 prende la CPU
2235.032067     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2052.949000 ms)
2235.032250     | [DISPATCH] Task Activity_1 prende la CPU
2235.032297     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2052.996000 ms)
2235.032484     | [DISPATCH] Task Activity_1 prende la CPU
2235.034027     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2054.539000 ms)
2235.034159     | [DISPATCH] Task Activity_1 prende la CPU
2235.199885     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2220.265000 ms)
2235.200222     | [DISPATCH] Task Activity_1 prende la CPU
2235.302287     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2322.330000 ms)
2235.302625     | [DISPATCH] Task Activity_1 prende la CPU
2235.348712     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2368.417000 ms)
2235.348789     | [DISPATCH] Task Activity_1 prende la CPU
2235.349134     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2368.762000 ms)
2235.349408     | [DISPATCH] Task Activity_1 prende la CPU
2235.349527     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2368.881000 ms)
2235.349817     | [DISPATCH] Task Activity_1 prende la CPU
2235.358255     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2377.319000 ms)
2235.358604     | [DISPATCH] Task Activity_1 prende la CPU
2235.358633     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2377.348000 ms)
2235.358961     | [DISPATCH] Task Activity_1 prende la CPU
2235.428941     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2447.328000 ms)
2235.429152     | [DISPATCH] Task Activity_1 prende la CPU
2235.431027     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2449.203000 ms)
2235.431166     | [DISPATCH] Task Activity_1 prende la CPU
2235.431496     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2449.533000 ms)
2235.431654     | [DISPATCH] Task Activity_1 prende la CPU
2235.431700     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2449.579000 ms)
2235.431925     | [DISPATCH] Task Activity_1 prende la CPU
2235.431981     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2449.635000 ms)
2235.432137     | [DISPATCH] Task Activity_1 prende la CPU
2235.432280     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2449.778000 ms)
2235.432439     | [DISPATCH] Task Activity_1 prende la CPU
2235.432487     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2449.826000 ms)
2235.432698     | [DISPATCH] Task Activity_1 prende la CPU
2235.432745     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2449.873000 ms)
2235.432925     | [DISPATCH] Task Activity_1 prende la CPU
2235.432973     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2449.921000 ms)
2235.433205     | [DISPATCH] Task Activity_1 prende la CPU
2235.433252     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2449.968000 ms)
2235.433406     | [DISPATCH] Task Activity_1 prende la CPU
2235.433633     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2450.195000 ms)
2235.433791     | [DISPATCH] Task Activity_1 prende la CPU
2235.433838     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2450.242000 ms)
2235.434064     | [DISPATCH] Task Activity_1 prende la CPU
2235.434112     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2450.290000 ms)
2235.434271     | [DISPATCH] Task Activity_1 prende la CPU
2235.434318     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2450.337000 ms)
2235.434525     | [DISPATCH] Task Activity_1 prende la CPU
2235.434572     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2450.384000 ms)
2235.434729     | [DISPATCH] Task Activity_1 prende la CPU
2235.434777     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2450.432000 ms)
2235.434962     | [DISPATCH] Task Activity_1 prende la CPU
2235.435183     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2450.653000 ms)
2235.435340     | [DISPATCH] Task Activity_1 prende la CPU
2235.435388     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2450.701000 ms)
2235.435602     | [DISPATCH] Task Activity_1 prende la CPU
2235.435649     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2450.748000 ms)
2235.435780     | [DISPATCH] Task Activity_1 prende la CPU
2235.436749     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2451.717000 ms)
2235.436970     | [DISPATCH] Task Activity_1 prende la CPU
2235.437043     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2451.790000 ms)
2235.437208     | [DISPATCH] Task Activity_1 prende la CPU
2235.437255     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2451.837000 ms)
2235.437436     | [DISPATCH] Task Activity_1 prende la CPU
2235.437653     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2452.054000 ms)
2235.437812     | [DISPATCH] Task Activity_1 prende la CPU
2235.437859     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2452.101000 ms)
2235.438101     | [DISPATCH] Task Activity_1 prende la CPU
2235.438148     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2452.148000 ms)
2235.438307     | [DISPATCH] Task Activity_1 prende la CPU
2235.438354     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 2452.195000 ms)
2235.438524     | [DISPATCH] Task Activity_1 prende la CPU
